model,image_id,ref_id,category_id,query,clean_eligible,raw_clean_candidate_count,tracked_clean_candidate_count,clean_correct,clean_best_iou,diagnostic_budget,diagnostic_probe_count,diagnostic_coverage,diagnostic_coverage_lower,diagnostic_coverage_upper,diagnostic_conditional_ranking,diagnostic_conditional_ranking_lower,diagnostic_conditional_ranking_upper,diagnostic_operational,diagnostic_operational_lower,diagnostic_operational_upper,diagnostic_coverage_risk,diagnostic_ranking_risk,diagnostic_risk_decomposition_error,reference_probe_count,reference_coverage,reference_coverage_lower,reference_coverage_upper,reference_conditional_ranking,reference_conditional_ranking_lower,reference_conditional_ranking_upper,reference_operational,reference_operational_lower,reference_operational_upper,reference_coverage_risk,reference_ranking_risk,reference_risk_decomposition_error,full_manifest_operational
groundingdino,425325,2154546,-1,pink shirt purple pants,1,20,5,0,0.462859899369527,10,10,0.7,0.3475471499400027,0.9332604888222656,1.0,0.5903836027749967,1.0,0.7,0.3475471499400027,0.9332604888222656,0.3,0.0,0.0,80,0.8375,0.7381631061748872,0.9105383582774708,0.9701492537313432,0.8962924923524453,0.9963642692730956,0.8125,0.7096721043523089,0.8910863118524706,0.1624999999999999,0.0249999999999999,4.163336342344337e-17,0.7
groundingdino,425325,2154546,-1,pink shirt purple pants,1,20,5,0,0.462859899369527,20,20,0.8,0.5633859970033317,0.9426660029499672,0.9375,0.6976792615654681,0.998418888277234,0.75,0.5089541282920425,0.9134285308985652,0.1999999999999999,0.05,4.163336342344337e-17,80,0.8375,0.7381631061748872,0.9105383582774708,0.9701492537313432,0.8962924923524453,0.9963642692730956,0.8125,0.7096721043523089,0.8910863118524706,0.1624999999999999,0.0249999999999999,4.163336342344337e-17,0.75
groundingdino,425325,2154546,-1,pink shirt purple pants,1,20,5,0,0.462859899369527,40,40,0.9,0.7633626001239001,0.9720745847057808,0.9722222222222222,0.8547107352531468,0.9992969747940952,0.875,0.7319670826382796,0.9581403738613832,0.0999999999999999,0.025,1.0408340855860844e-17,80,0.8375,0.7381631061748872,0.9105383582774708,0.9701492537313432,0.8962924923524453,0.9963642692730956,0.8125,0.7096721043523089,0.8910863118524706,0.1624999999999999,0.0249999999999999,4.163336342344337e-17,0.875
groundingdino,248830,480067,-1,kid with glasses,1,20,5,1,0.8563524867899842,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
groundingdino,248830,480067,-1,kid with glasses,1,20,5,1,0.8563524867899842,10,10,0.9,0.5549838829718046,0.9974714214555382,1.0,0.6637328831200572,1.0,0.9,0.5549838829718046,0.9974714214555382,0.0999999999999999,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,0.9
groundingdino,248830,480067,-1,kid with glasses,1,20,5,1,0.8563524867899842,20,20,0.95,0.7512672372279723,0.9987349105020502,1.0,0.8235330881930346,1.0,0.95,0.7512672372279723,0.9987349105020502,0.05,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,0.95
groundingdino,248830,480067,-1,kid with glasses,1,20,5,1,0.8563524867899842,40,40,0.925,0.796135251267101,0.9842578201489584,1.0,0.90510941258501,1.0,0.925,0.796135251267101,0.9842578201489584,0.0749999999999999,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,0.925
groundingdino,492096,1259440,-1,THE BACK OF A WOMAN,1,20,5,0,0.053278685931975,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
groundingdino,492096,1259440,-1,THE BACK OF A WOMAN,1,20,5,0,0.053278685931975,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
groundingdino,492096,1259440,-1,THE BACK OF A WOMAN,1,20,5,0,0.053278685931975,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
groundingdino,492096,1259440,-1,THE BACK OF A WOMAN,1,20,5,0,0.053278685931975,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
groundingdino,571563,474473,-1,blue vest,1,20,5,0,0.2636628259822989,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,571563,474473,-1,blue vest,1,20,5,0,0.2636628259822989,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,571563,474473,-1,blue vest,1,20,5,0,0.2636628259822989,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,571563,474473,-1,blue vest,1,20,5,0,0.2636628259822989,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,485954,55004,-1,beige and white horse,1,20,5,1,0.9062508474141584,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,485954,55004,-1,beige and white horse,1,20,5,1,0.9062508474141584,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,485954,55004,-1,beige and white horse,1,20,5,1,0.9062508474141584,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,485954,55004,-1,beige and white horse,1,20,5,1,0.9062508474141584,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,410107,446571,-1,GUY,1,20,5,1,0.9594824704505024,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,410107,446571,-1,GUY,1,20,5,1,0.9594824704505024,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,410107,446571,-1,GUY,1,20,5,1,0.9594824704505024,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,410107,446571,-1,GUY,1,20,5,1,0.9594824704505024,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,89882,525768,-1,blue and white jacket back of person,1,20,5,0,0.1883608574688415,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,0.8,0.6956311329945355,0.8811409135950147,0.8,0.6956311329945355,0.8811409135950147,0.0,0.1999999999999999,0.0,1.0
groundingdino,89882,525768,-1,blue and white jacket back of person,1,20,5,0,0.1883608574688415,10,10,1.0,0.6915028921812392,1.0,0.8,0.4439045376923585,0.9747892736731666,0.8,0.4439045376923585,0.9747892736731666,0.0,0.1999999999999999,0.0,80,1.0,0.9549359649323076,1.0,0.8,0.6956311329945355,0.8811409135950147,0.8,0.6956311329945355,0.8811409135950147,0.0,0.1999999999999999,0.0,0.8
groundingdino,89882,525768,-1,blue and white jacket back of person,1,20,5,0,0.1883608574688415,20,20,1.0,0.8315665290169146,1.0,0.7,0.4572108177237109,0.8810684095942722,0.7,0.4572108177237109,0.8810684095942722,0.0,0.3,0.0,80,1.0,0.9549359649323076,1.0,0.8,0.6956311329945355,0.8811409135950147,0.8,0.6956311329945355,0.8811409135950147,0.0,0.1999999999999999,0.0,0.7
groundingdino,89882,525768,-1,blue and white jacket back of person,1,20,5,0,0.1883608574688415,40,40,1.0,0.9119026971211976,1.0,0.7,0.5346837147458767,0.8343727956067644,0.7,0.5346837147458767,0.8343727956067644,0.0,0.3,0.0,80,1.0,0.9549359649323076,1.0,0.8,0.6956311329945355,0.8811409135950147,0.8,0.6956311329945355,0.8811409135950147,0.0,0.1999999999999999,0.0,0.7
groundingdino,192524,198314,-1,girl in blue,1,20,5,1,0.7443159220998535,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,0.9625,0.8942980149834914,0.9921988127342832,0.9625,0.8942980149834914,0.9921988127342832,0.0,0.0374999999999999,0.0,1.0
groundingdino,192524,198314,-1,girl in blue,1,20,5,1,0.7443159220998535,10,10,1.0,0.6915028921812392,1.0,0.9,0.5549838829718046,0.9974714214555382,0.9,0.5549838829718046,0.9974714214555382,0.0,0.0999999999999999,0.0,80,1.0,0.9549359649323076,1.0,0.9625,0.8942980149834914,0.9921988127342832,0.9625,0.8942980149834914,0.9921988127342832,0.0,0.0374999999999999,0.0,0.9
groundingdino,192524,198314,-1,girl in blue,1,20,5,1,0.7443159220998535,20,20,1.0,0.8315665290169146,1.0,0.95,0.7512672372279723,0.9987349105020502,0.95,0.7512672372279723,0.9987349105020502,0.0,0.05,0.0,80,1.0,0.9549359649323076,1.0,0.9625,0.8942980149834914,0.9921988127342832,0.9625,0.8942980149834914,0.9921988127342832,0.0,0.0374999999999999,0.0,0.95
groundingdino,192524,198314,-1,girl in blue,1,20,5,1,0.7443159220998535,40,40,1.0,0.9119026971211976,1.0,0.925,0.796135251267101,0.9842578201489584,0.925,0.796135251267101,0.9842578201489584,0.0,0.0749999999999999,0.0,80,1.0,0.9549359649323076,1.0,0.9625,0.8942980149834914,0.9921988127342832,0.9625,0.8942980149834914,0.9921988127342832,0.0,0.0374999999999999,0.0,0.925
groundingdino,173631,1212812,-1,girl in white shirt,1,20,5,1,0.9552808864649788,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,173631,1212812,-1,girl in white shirt,1,20,5,1,0.9552808864649788,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,173631,1212812,-1,girl in white shirt,1,20,5,1,0.9552808864649788,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,173631,1212812,-1,girl in white shirt,1,20,5,1,0.9552808864649788,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,179753,1216219,-1,man on end with tie,1,20,5,1,0.8919117558651671,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,179753,1216219,-1,man on end with tie,1,20,5,1,0.8919117558651671,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,179753,1216219,-1,man on end with tie,1,20,5,1,0.8919117558651671,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,179753,1216219,-1,man on end with tie,1,20,5,1,0.8919117558651671,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,512941,429031,-1,243,1,20,5,1,0.9336901335825218,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,0.95,0.876901263556847,0.9862106060235382,0.95,0.876901263556847,0.9862106060235382,0.0,0.05,0.0,1.0
groundingdino,512941,429031,-1,243,1,20,5,1,0.9336901335825218,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,0.95,0.876901263556847,0.9862106060235382,0.95,0.876901263556847,0.9862106060235382,0.0,0.05,0.0,1.0
groundingdino,512941,429031,-1,243,1,20,5,1,0.9336901335825218,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,0.95,0.876901263556847,0.9862106060235382,0.95,0.876901263556847,0.9862106060235382,0.0,0.05,0.0,1.0
groundingdino,512941,429031,-1,243,1,20,5,1,0.9336901335825218,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,0.95,0.876901263556847,0.9862106060235382,0.95,0.876901263556847,0.9862106060235382,0.0,0.05,0.0,1.0
groundingdino,26583,450055,-1,man,1,20,5,1,0.8467786635063876,5,5,0.8,0.2835820638819106,0.994949236620532,1.0,0.3976353643835254,1.0,0.8,0.2835820638819106,0.994949236620532,0.1999999999999999,0.0,0.0,80,0.775,0.6679136799387491,0.8608627895010682,1.0,0.942237365570709,1.0,0.775,0.6679136799387491,0.8608627895010682,0.2249999999999999,0.0,0.0,0.8
groundingdino,26583,450055,-1,man,1,20,5,1,0.8467786635063876,10,10,0.8,0.4439045376923585,0.9747892736731666,1.0,0.6305833524471808,1.0,0.8,0.4439045376923585,0.9747892736731666,0.1999999999999999,0.0,0.0,80,0.775,0.6679136799387491,0.8608627895010682,1.0,0.942237365570709,1.0,0.775,0.6679136799387491,0.8608627895010682,0.2249999999999999,0.0,0.0,0.8
groundingdino,26583,450055,-1,man,1,20,5,1,0.8467786635063876,20,20,0.8,0.5633859970033317,0.9426660029499672,1.0,0.7940927857921773,1.0,0.8,0.5633859970033317,0.9426660029499672,0.1999999999999999,0.0,0.0,80,0.775,0.6679136799387491,0.8608627895010682,1.0,0.942237365570709,1.0,0.775,0.6679136799387491,0.8608627895010682,0.2249999999999999,0.0,0.0,0.8
groundingdino,26583,450055,-1,man,1,20,5,1,0.8467786635063876,40,40,0.775,0.6154883226965773,0.891603361015928,1.0,0.8878112530776301,1.0,0.775,0.6154883226965773,0.891603361015928,0.2249999999999999,0.0,0.0,80,0.775,0.6679136799387491,0.8608627895010682,1.0,0.942237365570709,1.0,0.775,0.6679136799387491,0.8608627895010682,0.2249999999999999,0.0,0.0,0.775
groundingdino,408266,1959062,-1,table with a boy,1,20,5,0,0.0322413315766667,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,408266,1959062,-1,table with a boy,1,20,5,0,0.0322413315766667,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,408266,1959062,-1,table with a boy,1,20,5,0,0.0322413315766667,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,408266,1959062,-1,table with a boy,1,20,5,0,0.0322413315766667,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
groundingdino,92974,2203893,-1,person in dark clothes walking away,1,20,5,0,0.0,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,0.95,0.876901263556847,0.9862106060235382,0.95,0.876901263556847,0.9862106060235382,0.0,0.050000000000000044,0.0,1.0
